,t,gamma
313,5.2,0.00438831
314,5.22,0.004388207
315,5.24,0.004388018
316,5.26,0.0043877633
317,5.28,0.004387457
318,5.3,0.0043871193
319,5.32,0.004386766
320,5.34,0.0043864073
321,5.36,0.004386052
322,5.38,0.004385707
323,5.4,0.0043853773
324,5.42,0.004385065
325,5.44,0.0043847705
326,5.46,0.0043844976
327,5.48,0.0043842453
328,5.5,0.004384014
329,5.52,0.004383802
330,5.54,0.00438361
331,5.56,0.0043834373
332,5.58,0.0043832827
333,5.6,0.0043831486
334,5.62,0.0043830313
335,5.64,0.004382932
336,5.66,0.0043828487
337,5.68,0.0043827826
338,5.7,0.0043827337
339,5.72,0.0043827
340,5.74,0.0043826825
341,5.76,0.0043826792
342,5.78,0.0043826886
343,5.8,0.0043827086
344,5.82,0.0043827365
345,5.84,0.004382766
346,5.86,0.004382793
347,5.88,0.004382806
348,5.9,0.004382795
349,5.92,0.0043827463
350,5.94,0.0043826434
351,5.96,0.0043824683
352,5.98,0.0043822043
353,6.0,0.004381836
354,6.02,0.0043813605
355,6.04,0.0043807905
356,6.06,0.0043801637
357,6.08,0.0043795607
358,6.1,0.0043791067
359,6.12,0.0043789865
360,6.14,0.004379427
361,6.16,0.0043806555
362,6.18,0.0043827775
363,6.2,0.00438539
364,6.22,0.0043868087
365,6.24,0.004385732
366,6.26,0.004389459
367,6.28,0.004394215
368,6.3,0.0043936577
369,6.32,0.0044054016
370,6.34,0.0044313623
371,6.36,0.0044649336
372,6.38,0.004501385
373,6.4,0.0045385114
374,6.42,0.0045754923
375,6.44,0.004612131
376,6.46,0.004648473
377,6.48,0.004684641
378,6.5,0.0047207554
379,6.52,0.0047569107
380,6.54,0.0047931657
381,6.56,0.004829547
382,6.58,0.0048660566
383,6.6,0.004902675
384,6.62,0.004939375
385,6.64,0.0049761203
386,6.66,0.005012878
387,6.68,0.0050496203
388,6.7,0.0050863205
389,6.72,0.005122965
390,6.74,0.0051595434
391,6.76,0.005196059
392,6.78,0.0052325157
393,6.8,0.005268928
394,6.82,0.005305314
395,6.84,0.005341693
396,6.86,0.0053780833
397,6.88,0.0054145087
398,6.9,0.005450981
399,6.92,0.005487515
400,6.94,0.0055241166
401,6.96,0.005560781
402,6.98,0.005597502
403,7.0,0.005634259
