,t,gamma
110,1.18,0.00072032673
111,1.2,0.0007192854
112,1.22,0.00071755494
113,1.24,0.00071554247
114,1.26,0.0007135702
115,1.28,0.00071185187
116,1.3,0.0007105005
117,1.32,0.00070955756
118,1.34,0.0007090102
119,1.36,0.0007088192
120,1.38,0.0007089247
121,1.4,0.00070926105
122,1.42,0.0007097615
123,1.44,0.00071036076
124,1.46,0.00071099953
125,1.48,0.0007116245
126,1.5,0.00071219093
127,1.52,0.00071265973
128,1.54,0.0007129992
129,1.56,0.00071318744
130,1.58,0.00071320933
131,1.6,0.00071305624
132,1.62,0.00071272865
133,1.64,0.00071223493
134,1.66,0.0007115883
135,1.68,0.00071081065
136,1.7,0.00070992863
137,1.72,0.0007089763
138,1.74,0.0007079875
139,1.76,0.0007070045
140,1.78,0.00070606533
141,1.8,0.0007052103
142,1.82,0.0007044748
143,1.84,0.00070389
144,1.86,0.0007034783
145,1.88,0.00070325093
146,1.9,0.0007032051
147,1.92,0.00070332503
148,1.94,0.000703575
149,1.96,0.0007039032
150,1.98,0.00070424104
151,2.0,0.0007045059
152,2.02,0.0007046073
153,2.04,0.0007044576
154,2.06,0.0007039881
155,2.08,0.0007031763
156,2.1,0.0007020889
157,2.12,0.0007009448
158,2.14,0.00070013263
159,2.16,0.00069982745
160,2.18,0.0006991104
161,2.2,0.0006985163
162,2.22,0.0007004546
163,2.24,0.0007023472
164,2.26,0.0007035312
165,2.28,0.0007033507
166,2.3,0.0007023677
167,2.32,0.00070201233
168,2.34,0.0007037869
169,2.36,0.0007088866
170,2.38,0.0007180642
171,2.4,0.0007316586
172,2.42,0.00074967375
173,2.44,0.00077188
174,2.46,0.0007978921
175,2.48,0.0008272388
176,2.5,0.00085940363
177,2.52,0.0008938639
178,2.54,0.0009301148
179,2.56,0.00096768467
180,2.58,0.0010061517
181,2.6,0.0010451468
182,2.62,0.0010843634
183,2.64,0.0011235592
184,2.66,0.0011625543
185,2.68,0.0012012296
186,2.7,0.0012395253
187,2.72,0.0012774449
188,2.74,0.0013150346
189,2.76,0.0013523939
190,2.78,0.0013896598
191,2.8,0.0014269967
192,2.82,0.0014645772
193,2.84,0.0015025444
194,2.86,0.0015409569
195,2.88,0.0015797192
196,2.9,0.0016185155
197,2.92,0.0016568422
198,2.94,0.0016943373
199,2.96,0.0017316333
200,2.98,0.0017700605
201,3.0,0.0018002457
202,3.0,0.0018002457
203,3.02,0.0018084667
204,3.04,0.0018126188
205,3.06,0.0018158314
206,3.08,0.001817169
207,3.1,0.001817154
208,3.12,0.0018168151
209,3.14,0.0018165616
210,3.16,0.0018163879
211,3.18,0.0018161896
212,3.2,0.0018158953
213,3.22,0.0018154802
214,3.24,0.0018149542
215,3.26,0.0018143425
216,3.28,0.0018136769
217,3.3,0.0018129887
218,3.32,0.0018123033
219,3.34,0.0018116448
220,3.36,0.0018110302
221,3.38,0.0018104737
222,3.4,0.0018099862
223,3.42,0.0018095749
224,3.44,0.0018092431
225,3.46,0.0018089957
226,3.48,0.0018088298
227,3.5,0.0018087421
228,3.52,0.0018087291
229,3.54,0.0018087822
230,3.56,0.0018088915
231,3.58,0.0018090439
232,3.6,0.001809226
233,3.62,0.0018094219
234,3.64,0.0018096131
235,3.66,0.0018097827
236,3.68,0.001809913
237,3.7,0.0018099857
238,3.72,0.0018099836
239,3.74,0.0018098932
240,3.76,0.0018097034
241,3.78,0.0018094057
242,3.8,0.0018089992
243,3.82,0.0018084855
244,3.84,0.001807872
245,3.86,0.0018071744
246,3.88,0.0018064142
247,3.9,0.0018056147
248,3.92,0.0018048091
249,3.94,0.0018040307
250,3.96,0.0018033156
251,3.98,0.0018026979
252,4.0,0.001802207
253,4.02,0.0018018661
254,4.04,0.0018016867
255,4.06,0.0018016619
256,4.08,0.0018017661
257,4.1,0.0018019545
258,4.12,0.0018021597
259,4.14,0.0018023037
260,4.16,0.0018023077
261,4.18,0.0018021209
262,4.2,0.0018017436
263,4.22,0.0018012599
264,4.24,0.0018008478
265,4.26,0.001800748
266,4.28,0.0018011889
267,4.3,0.0018022632
268,4.32,0.0018037998
269,4.34,0.0018053057
270,4.36,0.0018061014
271,4.38,0.0018062522
272,4.4,0.0018078196
273,4.42,0.0018112146
274,4.44,0.0018124745
275,4.46,0.0018137937
276,4.48,0.0018229007
277,4.5,0.0018429518
278,4.52,0.0018720273
279,4.54,0.0019069004
280,4.56,0.001944979
281,4.58,0.0019845918
282,4.6,0.0020247512
283,4.62,0.0020648965
284,4.64,0.0021047185
285,4.66,0.002144059
286,4.68,0.0021828536
287,4.7,0.0022211007
288,4.72,0.0022588458
289,4.74,0.0022961728
290,4.76,0.0023332024
291,4.78,0.0023700802
292,4.8,0.0024069843
293,4.82,0.0024441092
294,4.84,0.00248165
295,4.86,0.0025197836
296,4.88,0.0025586192
297,4.9,0.0025981371
298,4.92,0.0026380846
299,4.94,0.0026778288
300,4.96,0.0027161743
301,4.98,0.002751187
302,5.0,0.0027802044
303,5.0,0.0027802044
304,5.02,0.0028003752
305,5.04,0.0028101227
306,5.06,0.002811165
307,5.08,0.0028093487
308,5.1,0.0028159348
309,5.12,0.0028249319
310,5.14,0.00283894
311,5.16,0.0028400663
312,5.18,0.0028400358
313,5.2,0.002840987
314,5.22,0.0028423145
315,5.24,0.002843499
316,5.26,0.0028443274
317,5.28,0.0028447802
318,5.3,0.0028449188
319,5.32,0.0028448252
320,5.34,0.0028445811
321,5.36,0.002844248
322,5.38,0.002843872
323,5.4,0.0028434882
324,5.42,0.0028431176
325,5.44,0.0028427725
326,5.46,0.0028424617
327,5.48,0.0028421893
328,5.5,0.0028419553
329,5.52,0.00284176
330,5.54,0.002841603
331,5.56,0.0028414826
332,5.58,0.0028413972
333,5.6,0.0028413453
334,5.62,0.0028413264
335,5.64,0.0028413374
336,5.66,0.0028413786
337,5.68,0.0028414475
338,5.7,0.0028415443
339,5.72,0.0028416659
340,5.74,0.0028418126
341,5.76,0.0028419825
342,5.78,0.002842174
343,5.8,0.0028423853
344,5.82,0.0028426154
345,5.84,0.0028428598
346,5.86,0.002843117
347,5.88,0.002843385
348,5.9,0.0028436584
349,5.92,0.0028439325
350,5.94,0.0028442042
351,5.96,0.002844466
352,5.98,0.0028447125
353,6.0,0.0028449346
354,6.02,0.0028451253
355,6.04,0.002845274
356,6.06,0.0028453695
357,6.08,0.0028454026
358,6.1,0.0028453597
359,6.12,0.002845232
360,6.14,0.0028450096
361,6.16,0.0028446862
362,6.18,0.0028442624
363,6.2,0.0028437471
364,6.22,0.0028431618
365,6.24,0.0028425464
366,6.26,0.0028419667
367,6.28,0.002841518
368,6.3,0.002841328
369,6.32,0.0028415604
370,6.34,0.0028423937
371,6.36,0.0028439905
372,6.38,0.0028464051
373,6.4,0.0028494054
374,6.42,0.002852133
375,6.44,0.002852944
376,6.46,0.002852059
377,6.48,0.0028557084
378,6.5,0.0028579098
379,6.52,0.0028565074
380,6.54,0.002867577
381,6.56,0.0028927152
382,6.58,0.0029258933
383,6.6,0.0029624426
384,6.62,0.0029999972
385,6.64,0.0030375754
386,6.66,0.0030748716
387,6.68,0.0031118796
388,6.7,0.0031487003
389,6.72,0.0031854713
390,6.74,0.0032223035
391,6.76,0.0032592893
392,6.78,0.0032964812
393,6.8,0.003333903
394,6.82,0.0033715505
395,6.84,0.003409402
396,6.86,0.0034474195
397,6.88,0.0034855588
398,6.9,0.0035237686
399,6.92,0.0035620031
400,6.94,0.003600217
401,6.96,0.0036383702
402,6.98,0.0036764392
403,7.0,0.0037143973
